0.62656	0.7844	0.10318	0.51178	0.79347	0.11078	0.56899	0.71056	0.062103	0.5947	0.83427	0.52246	0.46631	0.8387	0.50106	0.62296	0.92928	0.062818	0.53516	0.95794	0.069018	0.50592	0.83836	0.90919	0.56979	0.78868	0.10755	0.53063	0.8367	0.51167	81.487	1.0575	-11.065	-6.3137	-2.2452	-1.2404
0.62655	0.7844	0.10319	0.51178	0.79347	0.11079	0.5689	0.71055	0.062034	0.59471	0.83431	0.52244	0.46633	0.8387	0.50106	0.62297	0.92927	0.062826	0.53517	0.95793	0.069049	0.506	0.83824	0.90918	0.56977	0.78868	0.10754	0.53064	0.8367	0.51167	81.51	0.99722	-11.066	-6.3429	-2.2472	-1.2306
0.62653	0.78439	0.1032	0.51179	0.79346	0.1108	0.56882	0.71054	0.061974	0.59472	0.83436	0.52243	0.46636	0.83871	0.50106	0.62297	0.92924	0.062839	0.53517	0.95792	0.069083	0.50608	0.83812	0.90917	0.56974	0.78869	0.10752	0.53065	0.83671	0.51166	81.535	0.93898	-11.068	-6.3742	-2.2488	-1.2217
0.62652	0.78439	0.10321	0.5118	0.79346	0.1108	0.56877	0.71052	0.061929	0.59473	0.83441	0.5224	0.46638	0.83874	0.50106	0.62299	0.92922	0.062857	0.53519	0.9579	0.069123	0.50616	0.838	0.90916	0.56972	0.78869	0.1075	0.53065	0.83672	0.51165	81.559	0.88574	-11.071	-6.4065	-2.2497	-1.2144
0.62651	0.78439	0.10322	0.51181	0.79345	0.1108	0.56874	0.71052	0.061899	0.59474	0.83445	0.52238	0.46641	0.83877	0.50106	0.62301	0.92919	0.06288	0.53521	0.95787	0.069166	0.50624	0.83788	0.90915	0.56969	0.7887	0.10748	0.53067	0.83672	0.51163	81.583	0.83815	-11.076	-6.4388	-2.2496	-1.2093
0.6265	0.78439	0.10323	0.51183	0.79344	0.1108	0.56873	0.71051	0.061881	0.59476	0.83449	0.52234	0.46644	0.8388	0.50106	0.62303	0.92915	0.062906	0.53523	0.95784	0.069213	0.50631	0.83777	0.90913	0.56966	0.7887	0.10746	0.53068	0.83672	0.51162	81.606	0.79529	-11.082	-6.4698	-2.2485	-1.2063
0.62648	0.78439	0.10324	0.51184	0.79343	0.1108	0.56873	0.71051	0.061871	0.59478	0.83452	0.52231	0.46646	0.83881	0.50105	0.62306	0.92912	0.062931	0.53526	0.95781	0.069263	0.50638	0.83765	0.90912	0.56963	0.78871	0.10744	0.53069	0.83671	0.5116	81.627	0.75556	-11.088	-6.4988	-2.2464	-1.2056
0.62647	0.78438	0.10325	0.51185	0.79343	0.1108	0.56873	0.7105	0.061862	0.59479	0.83454	0.52228	0.46648	0.8388	0.50104	0.62308	0.92908	0.062956	0.53528	0.95777	0.069314	0.50645	0.83754	0.9091	0.5696	0.78871	0.10741	0.53069	0.8367	0.51159	81.646	0.71755	-11.094	-6.5251	-2.2439	-1.2071
0.62645	0.78438	0.10326	0.51186	0.79342	0.1108	0.56873	0.71049	0.061854	0.5948	0.83455	0.52225	0.46649	0.83878	0.50104	0.62311	0.92905	0.062978	0.53531	0.95774	0.069365	0.50651	0.83743	0.90909	0.56957	0.78872	0.10739	0.5307	0.83668	0.51158	81.664	0.6805	-11.099	-6.5489	-2.2412	-1.2107
0.62644	0.78436	0.10327	0.51186	0.79341	0.1108	0.56873	0.71049	0.061848	0.59481	0.83456	0.52222	0.4665	0.83875	0.50104	0.62314	0.92901	0.062998	0.53534	0.95771	0.069414	0.50656	0.83731	0.90907	0.56953	0.78872	0.10736	0.5307	0.83666	0.51157	81.678	0.64401	-11.102	-6.5705	-2.2383	-1.216
0.62642	0.78434	0.10328	0.51187	0.7934	0.1108	0.56873	0.71048	0.061843	0.59483	0.83457	0.5222	0.46651	0.83872	0.50103	0.62317	0.92898	0.063017	0.53537	0.95768	0.069461	0.50661	0.8372	0.90906	0.5695	0.78873	0.10734	0.5307	0.83665	0.51156	81.689	0.60835	-11.103	-6.5901	-2.2352	-1.2223
0.62641	0.78433	0.10329	0.51188	0.79339	0.11081	0.56873	0.71047	0.061838	0.59483	0.83457	0.52217	0.46652	0.83868	0.50103	0.6232	0.92895	0.063035	0.5354	0.95765	0.069504	0.50666	0.83708	0.90905	0.56946	0.78874	0.10733	0.5307	0.83663	0.51156	81.699	0.57418	-11.103	-6.6082	-2.2318	-1.229
0.6264	0.78431	0.1033	0.51188	0.79338	0.11081	0.56873	0.71046	0.061833	0.59484	0.83457	0.52215	0.46653	0.83864	0.50103	0.62323	0.92892	0.063051	0.53543	0.95763	0.069541	0.5067	0.83697	0.90904	0.56943	0.78875	0.10731	0.5307	0.83662	0.51156	81.707	0.54232	-11.102	-6.6254	-2.2283	-1.2354
0.6264	0.7843	0.10331	0.51189	0.79337	0.11081	0.56873	0.71046	0.061826	0.59485	0.83458	0.52214	0.46653	0.83861	0.50103	0.62325	0.9289	0.063065	0.53546	0.95761	0.069572	0.50674	0.83685	0.90903	0.5694	0.78876	0.1073	0.5307	0.83661	0.51155	81.714	0.5134	-11.101	-6.6425	-2.2244	-1.2412
0.6264	0.78429	0.10332	0.5119	0.79336	0.11081	0.56873	0.71045	0.061819	0.59485	0.83458	0.52212	0.46653	0.83859	0.50102	0.62328	0.92888	0.063075	0.53548	0.95759	0.069597	0.50677	0.83672	0.90902	0.56937	0.78876	0.10728	0.5307	0.8366	0.51155	81.722	0.48815	-11.1	-6.6602	-2.2207	-1.246
0.62639	0.78429	0.10333	0.51191	0.79336	0.1108	0.56873	0.71045	0.061815	0.59486	0.83459	0.5221	0.46654	0.83857	0.50102	0.6233	0.92886	0.063081	0.5355	0.95758	0.069615	0.5068	0.8366	0.90901	0.56934	0.78875	0.10727	0.5307	0.8366	0.51154	81.729	0.46647	-11.1	-6.6794	-2.2176	-1.2495
0.62639	0.78429	0.10333	0.51191	0.79336	0.1108	0.56873	0.71044	0.061812	0.59486	0.83461	0.52208	0.46654	0.83857	0.50101	0.62331	0.92885	0.063084	0.53552	0.95757	0.069629	0.50683	0.83647	0.909	0.56932	0.78875	0.10726	0.5307	0.8366	0.51153	81.736	0.44737	-11.1	-6.7005	-2.2152	-1.2516
0.62638	0.78429	0.10333	0.51192	0.79336	0.11079	0.56873	0.71044	0.061807	0.59486	0.83463	0.52206	0.46653	0.83857	0.50101	0.62332	0.92884	0.063084	0.53553	0.95756	0.069639	0.50685	0.83634	0.909	0.5693	0.78874	0.10724	0.53069	0.83661	0.51153	81.743	0.42956	-11.1	-6.7233	-2.2134	-1.2524
0.62637	0.78429	0.10334	0.51192	0.79336	0.11079	0.56872	0.71043	0.061803	0.59486	0.83466	0.52205	0.46653	0.83859	0.50101	0.62333	0.92883	0.063083	0.53553	0.95756	0.069647	0.50687	0.83621	0.90899	0.56928	0.78874	0.10723	0.53069	0.83663	0.51152	81.749	0.41331	-11.099	-6.747	-2.2124	-1.2524
0.62636	0.7843	0.10335	0.51192	0.79336	0.11079	0.56872	0.71043	0.0618	0.59485	0.83468	0.52204	0.46653	0.8386	0.50101	0.62333	0.92883	0.063081	0.53554	0.95756	0.069653	0.50689	0.83608	0.90898	0.56926	0.78874	0.10723	0.53068	0.83666	0.51152	81.753	0.39965	-11.097	-6.771	-2.2126	-1.2524
