0.59234	0.79954	0.099407	0.50337	0.81833	0.1188	0.53675	0.72996	0.051402	0.59267	0.87145	0.51605	0.46599	0.87943	0.49755	0.61999	0.93907	0.056611	0.54347	0.97193	0.065485	0.52255	0.88921	0.90562	0.54791	0.8089	0.10907	0.52934	0.87531	0.50682	80.924	-5.5096	-15.831	-7.3954	-2.2064	-2.5726
0.59234	0.79955	0.099414	0.50336	0.81834	0.11881	0.53674	0.72996	0.051414	0.59264	0.87148	0.51605	0.46596	0.87945	0.49755	0.61997	0.93908	0.056592	0.54348	0.97193	0.065462	0.52252	0.88928	0.90563	0.54791	0.80891	0.10908	0.52931	0.87535	0.50683	80.921	-5.5141	-15.832	-7.3959	-2.212	-2.5746
0.59233	0.79956	0.099422	0.50336	0.81835	0.11881	0.53674	0.72997	0.051427	0.59261	0.87151	0.51606	0.46594	0.87948	0.49756	0.61995	0.93909	0.056573	0.5435	0.97193	0.065441	0.52249	0.88936	0.90563	0.5479	0.80893	0.10909	0.52928	0.87539	0.50683	80.919	-5.5171	-15.831	-7.396	-2.2166	-2.5762
0.59232	0.79957	0.09943	0.50335	0.81836	0.11882	0.53674	0.72998	0.051439	0.59257	0.87154	0.51606	0.46591	0.87951	0.49756	0.61994	0.9391	0.056556	0.54351	0.97192	0.065422	0.52246	0.88942	0.90564	0.54789	0.80894	0.1091	0.52925	0.87543	0.50684	80.917	-5.5182	-15.831	-7.3955	-2.2195	-2.5774
0.59231	0.79958	0.099437	0.50335	0.81836	0.11883	0.53673	0.72998	0.051449	0.59255	0.87157	0.51606	0.46589	0.87953	0.49756	0.61992	0.9391	0.056542	0.54352	0.97192	0.065406	0.52243	0.88948	0.90564	0.54788	0.80895	0.10911	0.52922	0.87547	0.50684	80.915	-5.5168	-15.83	-7.3942	-2.2207	-2.578
0.5923	0.79959	0.099444	0.50334	0.81837	0.11883	0.53673	0.72999	0.051458	0.59252	0.87159	0.51607	0.46587	0.87956	0.49756	0.61992	0.93911	0.056531	0.54353	0.97192	0.065394	0.5224	0.88954	0.90564	0.54787	0.80896	0.10912	0.5292	0.87549	0.50684	80.914	-5.5129	-15.829	-7.3919	-2.2199	-2.5781
0.5923	0.79959	0.09945	0.50334	0.81837	0.11883	0.53673	0.72999	0.051464	0.5925	0.8716	0.51607	0.46585	0.87958	0.49756	0.61991	0.93911	0.056523	0.54353	0.97192	0.065386	0.52237	0.88959	0.90564	0.54786	0.80896	0.10913	0.52918	0.87551	0.50684	80.913	-5.507	-15.827	-7.3883	-2.2177	-2.5779
0.59229	0.79959	0.099455	0.50334	0.81837	0.11883	0.53673	0.73	0.051469	0.59248	0.8716	0.51608	0.46584	0.8796	0.49755	0.61991	0.93911	0.056518	0.54354	0.97193	0.065382	0.52234	0.88963	0.90565	0.54785	0.80896	0.10913	0.52916	0.87551	0.50684	80.913	-5.4996	-15.826	-7.3833	-2.2145	-2.5775
0.59229	0.7996	0.099458	0.50334	0.81838	0.11883	0.53673	0.73	0.051472	0.59246	0.8716	0.51608	0.46582	0.87961	0.49754	0.61991	0.93912	0.056515	0.54354	0.97193	0.06538	0.52231	0.88966	0.90565	0.54783	0.80896	0.10914	0.52914	0.87551	0.50684	80.912	-5.4915	-15.825	-7.3768	-2.211	-2.5771
0.59228	0.7996	0.09946	0.50334	0.81838	0.11883	0.53673	0.73	0.051474	0.59245	0.87159	0.51609	0.46581	0.87961	0.49754	0.61991	0.93912	0.056514	0.54354	0.97193	0.06538	0.52228	0.88969	0.90565	0.54783	0.80895	0.10914	0.52913	0.87549	0.50684	80.911	-5.4833	-15.824	-7.3688	-2.2078	-2.577
0.59228	0.79959	0.099462	0.50333	0.81837	0.11883	0.53673	0.73001	0.051474	0.59243	0.87157	0.51609	0.4658	0.8796	0.49753	0.61992	0.93912	0.056515	0.54354	0.97193	0.065382	0.52225	0.88972	0.90565	0.54782	0.80895	0.10914	0.52911	0.87547	0.50684	80.909	-5.4758	-15.824	-7.3596	-2.2049	-2.5773
0.59228	0.79959	0.099462	0.50333	0.81837	0.11883	0.53673	0.73001	0.051474	0.59241	0.87154	0.5161	0.46579	0.87958	0.49753	0.61992	0.93911	0.056517	0.54354	0.97193	0.065385	0.52222	0.88974	0.90565	0.54782	0.80894	0.10915	0.5291	0.87544	0.50684	80.907	-5.4692	-15.823	-7.3493	-2.2026	-2.5781
0.59228	0.79959	0.099461	0.50333	0.81837	0.11883	0.53673	0.73001	0.051474	0.5924	0.87151	0.5161	0.46577	0.87955	0.49752	0.61992	0.93911	0.056519	0.54353	0.97193	0.065387	0.52219	0.88976	0.90565	0.54782	0.80893	0.10915	0.52908	0.87541	0.50684	80.905	-5.4639	-15.823	-7.3385	-2.2007	-2.5793
0.59228	0.79959	0.09946	0.50333	0.81837	0.11883	0.53673	0.73001	0.051473	0.59238	0.87147	0.51611	0.46575	0.87952	0.49752	0.61992	0.93911	0.056522	0.54353	0.97193	0.06539	0.52216	0.88979	0.90565	0.54781	0.80892	0.10915	0.52907	0.87538	0.50684	80.901	-5.4599	-15.822	-7.3276	-2.1989	-2.5807
0.59228	0.79959	0.099459	0.50333	0.81837	0.11883	0.53674	0.73001	0.051473	0.59236	0.87144	0.51611	0.46574	0.87949	0.49752	0.61992	0.93912	0.056524	0.54353	0.97193	0.065391	0.52213	0.88981	0.90565	0.54781	0.80891	0.10915	0.52905	0.87534	0.50684	80.898	-5.4573	-15.822	-7.317	-2.1972	-2.5821
0.59228	0.79959	0.099459	0.50333	0.81837	0.11883	0.53674	0.73001	0.051473	0.59235	0.87141	0.51611	0.46572	0.87946	0.49751	0.61992	0.93912	0.056527	0.54352	0.97194	0.065392	0.5221	0.88983	0.90565	0.54781	0.8089	0.10915	0.52904	0.87531	0.50684	80.894	-5.4559	-15.821	-7.307	-2.1952	-2.5833
0.59228	0.79959	0.09946	0.50333	0.81837	0.11882	0.53673	0.73	0.051473	0.59233	0.87139	0.51612	0.46571	0.87944	0.49751	0.61992	0.93912	0.05653	0.54352	0.97194	0.065391	0.52207	0.88985	0.90565	0.54781	0.8089	0.10915	0.52902	0.87528	0.50684	80.89	-5.4556	-15.82	-7.2977	-2.1933	-2.584
0.59227	0.79959	0.099463	0.50334	0.81837	0.11882	0.53673	0.73	0.051474	0.59232	0.87137	0.51612	0.46569	0.87941	0.49751	0.61992	0.93912	0.056531	0.54352	0.97194	0.06539	0.52204	0.88986	0.90565	0.5478	0.80889	0.10915	0.52901	0.87526	0.50684	80.886	-5.4562	-15.82	-7.2895	-2.1913	-2.5841
0.59227	0.79959	0.099466	0.50334	0.81837	0.11882	0.53673	0.73	0.051475	0.5923	0.87135	0.51612	0.46568	0.8794	0.49751	0.61992	0.93912	0.056532	0.54352	0.97195	0.065388	0.52201	0.88987	0.90565	0.5478	0.80889	0.10915	0.52899	0.87524	0.50684	80.883	-5.4575	-15.819	-7.2824	-2.1896	-2.5836
0.59227	0.79959	0.09947	0.50334	0.81837	0.11882	0.53673	0.73001	0.051476	0.59229	0.87134	0.51613	0.46566	0.87938	0.4975	0.61992	0.93912	0.056532	0.54352	0.97195	0.065385	0.52199	0.88988	0.90565	0.5478	0.80889	0.10916	0.52898	0.87523	0.50684	80.88	-5.4591	-15.82	-7.2763	-2.1882	-2.5827
