-2.3097	6.1501	100.76	0.68355	0.77498	0.013709	0.69591	0.77984	0.10973	0.622	0.74947	0.039751	0.71091	0.62672	0.50481	0.58359	0.64141	0.5012	0.73485	0.91622	0.13271	0.6662	0.94549	0.16966	0.65686	0.47394	0.86049	0.65147	0.77938	0.12592	0.64945	0.63423	0.49782	80.715	-5.1491	-22.716	-0.17921	2.4645	-1.6011	-3.0976	-3.0476	-7.3902	-17.001	0.20324	-2.584	-35.844	-0.93059	-0.88567
-3.1361	-0.1261	150.92	0.68164	0.78845	0.013792	0.69534	0.7859	0.10714	0.6221	0.75379	0.038676	0.71097	0.63701	0.50341	0.58355	0.65075	0.49932	0.73255	0.92311	0.12857	0.6634	0.95197	0.16497	0.65741	0.48601	0.85945	0.65092	0.78531	0.12279	0.64939	0.64404	0.49634	80.308	-5.3136	-22.609	-0.32397	3.6714	-1.9673	-3.3642	-3.0068	-7.0477	-21.252	0.97852	-3.2199	-45.583	-1.0987	-0.98616
-4.0865	-9.6501	210.98	0.68031	0.79813	0.013851	0.69469	0.79118	0.10449	0.62212	0.75707	0.037836	0.71106	0.64738	0.50216	0.58356	0.66015	0.49755	0.73016	0.92926	0.12378	0.66053	0.95789	0.15948	0.65802	0.49821	0.85854	0.65031	0.79065	0.11959	0.64934	0.65394	0.49503	79.73	-5.5144	-22.397	-0.29592	5.2555	-2.3707	-3.7225	-2.9532	-6.7358	-25.183	2.0726	-3.8903	-55.437	-1.2278	-1.0825
-5.1516	-22.97	280.1	0.67929	0.80593	0.013899	0.69396	0.79587	0.10189	0.62207	0.75953	0.037269	0.71117	0.65782	0.50107	0.5836	0.6696	0.49592	0.72774	0.93478	0.11852	0.65763	0.96339	0.15333	0.6587	0.51052	0.85778	0.64964	0.79559	0.11644	0.64932	0.66391	0.49386	78.981	-5.7652	-22.078	-0.13581	7.1783	-2.719	-4.1415	-2.8866	-6.444	-27.821	3.5204	-4.4595	-63.519	-1.2989	-1.1429
-6.3386	-40.293	356.74	0.67846	0.8127	0.013941	0.69319	0.8001	0.099435	0.62198	0.76138	0.036996	0.7113	0.66832	0.50016	0.58366	0.67911	0.49447	0.72533	0.93978	0.11293	0.65477	0.96856	0.14672	0.65945	0.52289	0.85717	0.64892	0.80031	0.11347	0.6493	0.67393	0.49288	78.076	-6.0787	-21.658	0.17367	9.4624	-3.0083	-4.5995	-2.8069	-6.1573	-28.979	5.2488	-4.9262	-69.591	-1.3704	-1.2237
-7.6985	-61.296	439.04	0.6778	0.81881	0.01398	0.69239	0.804	0.097211	0.62185	0.76278	0.037014	0.71144	0.67888	0.49945	0.58375	0.68867	0.49323	0.72298	0.94436	0.10719	0.65201	0.97347	0.1398	0.66025	0.53527	0.85672	0.64813	0.80491	0.11075	0.64929	0.68401	0.49208	77.047	-6.4641	-21.157	0.60278	12.073	-3.1942	-5.0876	-2.715	-5.8595	-28.312	7.1603	-5.2409	-73.013	-1.5258	-1.3775
-9.3538	-85.151	525.16	0.6773	0.82443	0.014015	0.69159	0.80764	0.095275	0.6217	0.76387	0.037297	0.71158	0.68951	0.49899	0.58384	0.69831	0.49227	0.72073	0.94856	0.10144	0.64939	0.97815	0.13275	0.6611	0.54763	0.85646	0.64727	0.80945	0.10834	0.64929	0.69416	0.49151	75.942	-6.9262	-20.605	1.1249	14.973	-3.2552	-5.6116	-2.6134	-5.5366	-25.806	9.1044	-5.3928	-73.835	-1.912	-1.6979
-11.489	-110.77	613.36	0.67697	0.82962	0.014048	0.69081	0.81105	0.093653	0.62157	0.76475	0.037802	0.71171	0.70025	0.49878	0.58393	0.70805	0.49163	0.71862	0.95242	0.095812	0.64694	0.98259	0.12574	0.66198	0.55993	0.85637	0.64637	0.81392	0.10627	0.64931	0.7044	0.49117	74.822	-7.4636	-20.039	1.7095	18.112	-3.1819	-6.1877	-2.5069	-5.1811	-21.566	10.909	-5.3835	-72.371	-2.7155	-2.3029
-14.308	-137.05	701.72	0.67681	0.83443	0.014079	0.69006	0.81424	0.092349	0.62146	0.76548	0.038476	0.71182	0.71113	0.49883	0.584	0.71791	0.49133	0.71667	0.95596	0.090427	0.6447	0.98676	0.1189	0.66288	0.57213	0.85646	0.64544	0.81825	0.10453	0.64933	0.71476	0.49109	73.751	-8.0695	-19.49	2.3145	21.423	-2.9699	-6.8355	-2.4017	-4.7933	-15.717	12.403	-5.2114	-68.957	-4.1313	-3.3131
-17.972	-163.05	788.21	0.67683	0.83892	0.014109	0.68936	0.81721	0.091345	0.62137	0.76611	0.039264	0.71191	0.72213	0.49914	0.58405	0.72789	0.49138	0.71491	0.95916	0.085383	0.64268	0.99062	0.11237	0.6638	0.58421	0.85671	0.64452	0.82237	0.10311	0.64935	0.72525	0.49128	72.787	-8.7308	-18.98	2.8825	24.826	-2.6181	-7.5707	-2.3041	-4.3819	-8.3788	13.44	-4.8663	-63.869	-6.3255	-4.8262
-22.544	-187.99	870.97	0.677	0.84315	0.014137	0.68871	0.81995	0.090616	0.62132	0.76667	0.040115	0.71197	0.73326	0.49967	0.58408	0.73797	0.49177	0.71334	0.96205	0.080755	0.64088	0.99416	0.10623	0.66472	0.59618	0.85713	0.64363	0.82622	0.10197	0.64939	0.73584	0.4917	71.973	-9.4304	-18.521	3.3424	28.243	-2.1239	-8.3963	-2.2178	-3.9612	0.2863	13.928	-4.3266	-57.344	-9.3878	-6.8776
-27.959	-211.2	948.57	0.67728	0.84715	0.014164	0.6881	0.82245	0.090131	0.62129	0.76717	0.040983	0.712	0.74444	0.50038	0.58408	0.74811	0.49244	0.71196	0.96462	0.076594	0.6393	0.99733	0.10056	0.66565	0.60802	0.85769	0.64281	0.82975	0.10108	0.64943	0.74651	0.49232	71.337	-10.15	-18.11	3.6223	31.609	-1.4875	-9.3012	-2.1435	-3.5475	10.025	13.844	-3.5696	-49.675	-13.307	-9.4241
-34.019	-232.13	1020	0.67766	0.85092	0.014189	0.68753	0.82472	0.089855	0.62129	0.76763	0.041831	0.712	0.7556	0.5012	0.58405	0.75822	0.49332	0.71075	0.96688	0.072928	0.63791	1.0001	0.095409	0.66657	0.61975	0.85837	0.64206	0.83294	0.10041	0.64947	0.75717	0.4931	70.89	-10.87	-17.738	3.6615	34.873	-0.71395	-10.262	-2.0795	-3.1555	20.506	13.229	-2.5817	-41.19	-17.969	-12.35
-40.433	-250.31	1084.6	0.67807	0.85445	0.014214	0.687	0.82676	0.089755	0.6213	0.76805	0.042632	0.71199	0.76664	0.50207	0.58401	0.76822	0.49433	0.7097	0.96885	0.069764	0.63669	1.0026	0.090787	0.66748	0.63138	0.85917	0.64137	0.8358	0.099918	0.6495	0.76773	0.49398	70.632	-11.577	-17.395	3.4187	37.99	0.18416	-11.247	-2.0225	-2.7963	31.359	12.177	-1.3662	-32.203	-23.172	-15.485
-46.852	-265.37	1141.6	0.67849	0.85772	0.014236	0.68651	0.82858	0.089798	0.62132	0.76843	0.043363	0.71195	0.77743	0.50293	0.58395	0.778	0.49539	0.70878	0.97054	0.06709	0.63562	1.0047	0.086697	0.66838	0.64291	0.86007	0.64075	0.83832	0.099572	0.64953	0.77808	0.49488	70.554	-12.257	-17.068	2.8771	40.917	1.1871	-12.222	-1.9691	-2.4771	42.203	10.821	0.049924	-22.996	-28.653	-18.633
-52.907	-277.02	1190.8	0.67889	0.86073	0.014257	0.68606	0.83019	0.089955	0.62134	0.76877	0.044015	0.71189	0.78789	0.50374	0.58388	0.78748	0.49643	0.70798	0.97196	0.064882	0.63467	1.0064	0.083128	0.66928	0.65433	0.86106	0.64017	0.84054	0.099343	0.64953	0.78813	0.49577	70.64	-12.903	-16.75	2.0453	43.615	2.2675	-13.155	-1.9171	-2.2022	52.665	9.3141	1.614	-13.846	-34.118	-21.591
-58.247	-285.08	1232	0.67923	0.86345	0.014276	0.68564	0.83159	0.090196	0.62136	0.76907	0.044581	0.71181	0.79793	0.50447	0.58379	0.79658	0.49738	0.70727	0.97315	0.0631	0.63383	1.0078	0.080051	0.67016	0.66564	0.86215	0.63962	0.84246	0.099203	0.6495	0.79777	0.49658	70.871	-13.507	-16.433	0.95154	46.053	3.391	-14.018	-1.8652	-1.9741	62.405	7.8187	3.2509	-5.0176	-39.265	-24.177
-62.577	-289.51	1265.4	0.67951	0.86588	0.014293	0.68525	0.83279	0.090493	0.62138	0.76934	0.045063	0.71171	0.80747	0.5051	0.58369	0.80522	0.49821	0.70666	0.97413	0.061698	0.63309	1.009	0.077431	0.67104	0.67682	0.86333	0.63909	0.84411	0.099131	0.64944	0.80694	0.49729	71.223	-14.061	-16.116	-0.36424	48.208	4.5176	-14.789	-1.8131	-1.7941	71.137	6.4863	4.871	3.2504	-43.818	-26.247
-65.715	-290.42	1291.3	0.6797	0.868	0.014307	0.68489	0.83383	0.090821	0.62139	0.76957	0.045465	0.71158	0.81647	0.50561	0.58357	0.81337	0.49889	0.70612	0.97491	0.060625	0.63242	1.0099	0.075224	0.6719	0.68785	0.86459	0.63856	0.84551	0.099109	0.64933	0.81558	0.49789	71.672	-14.558	-15.796	-1.8576	50.071	5.6064	-15.451	-1.7611	-1.6636	78.649	5.4311	6.3859	10.775	-47.57	-27.721
